"createdAt","processingDuration"
"2023-07-31 09:31:04.173803","12.251669"
"2023-07-31 09:31:05.168565","12.305202"
"2023-07-31 09:31:06.165384","13.294687"
"2023-07-31 09:31:07.168639","11.763439"
"2023-07-31 09:31:08.172159","13.031213"
"2023-07-31 09:31:09.180803","11.76485"
"2023-07-31 09:31:10.164637","12.720688"
"2023-07-31 09:31:11.166872","12.937226"
"2023-07-31 09:31:12.167426","13.307148"
"2023-07-31 09:31:13.170817","13.303167"
"2023-07-31 09:31:14.168847","12.346469"
"2023-07-31 09:31:15.162264","12.799016"
"2023-07-31 09:31:16.169109","13.762344"
"2023-07-31 09:31:17.178071","14.291466"
"2023-07-31 09:31:18.173642","12.909358"
"2023-07-31 09:31:19.17112","17.318488"
"2023-07-31 09:31:20.175227","21.99419"
"2023-07-31 09:31:21.172501","21.832986"
"2023-07-31 09:31:22.177926","12.598217"
"2023-07-31 09:31:23.16525","20.223361"
"2023-07-31 09:31:24.168038","22.744475"
"2023-07-31 09:31:25.177916","16.336831"
"2023-07-31 09:31:26.165474","23.175982"
"2023-07-31 09:31:27.166588","14.362408"
"2023-07-31 09:31:28.163442","14.323308"
"2023-07-31 09:31:29.165128","20.942653"
"2023-07-31 09:31:30.158689","12.065319"
"2023-07-31 09:31:31.165869","19.444929"
"2023-07-31 09:31:32.169681","12.416023"
"2023-07-31 09:31:33.174539","12.671582"
"2023-07-31 09:31:34.168839","12.620919"
"2023-07-31 09:31:35.16441","15.183329"
"2023-07-31 09:31:36.177129","12.41318"
"2023-07-31 09:31:37.182496","14.484886"
"2023-07-31 09:31:38.1649","11.981648"
"2023-07-31 09:31:39.174983","12.182933"
"2023-07-31 09:31:40.168319","12.978431"
"2023-07-31 09:31:41.175203","12.335796"
"2023-07-31 09:31:42.163511","13.141551"
"2023-07-31 09:31:43.169939","35.819228"
"2023-07-31 09:31:44.168674","34.915089"
"2023-07-31 09:31:45.173129","27.715782"
"2023-07-31 09:31:46.173331","23.464984"
"2023-07-31 09:31:47.160283","29.688176"
"2023-07-31 09:31:48.181573","13.67777"
"2023-07-31 09:31:49.193776","31.825506"
"2023-07-31 09:31:50.172191","33.602126"
"2023-07-31 09:31:51.16666","13.943179"
"2023-07-31 09:31:52.164056","16.061552"
"2023-07-31 09:31:53.176497","30.470107"
"2023-07-31 09:31:54.157734","15.538945"
"2023-07-31 09:31:55.164866","15.097886"
"2023-07-31 09:31:56.17568","11.573326"
"2023-07-31 09:31:57.17613","26.837757"
"2023-07-31 09:31:58.166758","25.021199"
"2023-07-31 09:31:59.16611","13.338541"
"2023-07-31 09:32:00.168649","13.489913"
"2023-07-31 09:32:01.17347","16.554736"
"2023-07-31 09:32:02.166158","17.941206"
"2023-07-31 09:32:03.179747","21.254595"
"2023-07-31 09:32:04.179741","24.351206"
"2023-07-31 09:32:05.173066","12.740717"
"2023-07-31 09:32:06.172899","22.030248"
"2023-07-31 09:32:07.166095","12.973331"
"2023-07-31 09:32:08.167644","22.855444"
"2023-07-31 09:32:09.168068","22.536703"
"2023-07-31 09:32:10.164369","21.234642"
